 ---New_Simulation---
        Label               Simulation step                 <E_i>                   E_i
   1.0000000000000000        7000000.0000000000       -5.7939726071374649       -5.8909819388961111     
   2.0000000000000000        7020000.0000000000       -6.5722472196212678       -6.0251408953281329     
   1.0000000000000000        7040000.0000000000       -5.7940938605685917       -4.8220254605424611     
   2.0000000000000000        7060000.0000000000       -6.5720959508343864       -6.3083941462382755     
   1.0000000000000000        7080000.0000000000       -5.7942937725286399       -6.0750933945593664     
   1.0000000000000000        7100000.0000000000       -5.7943880674133919       -4.5378028662622638     
   2.0000000000000000        7120000.0000000000       -6.5722557122912484       -5.0424945513500674     
   1.0000000000000000        7140000.0000000000       -5.7945044796360667       -5.1649660538322646     
   2.0000000000000000        7160000.0000000000       -6.5723740240539312       -7.5833159573077857     
   2.0000000000000000        7180000.0000000000       -6.5725411142720542       -6.8301630254348806     
   1.0000000000000000        7200000.0000000000       -5.7945741888944360       -6.1773148730000038     
   2.0000000000000000        7220000.0000000000       -6.5727215820747569       -4.8854665521796887     
   1.0000000000000000        7240000.0000000000       -5.7945705079042922       -6.0660290737926514     
   1.0000000000000000        7260000.0000000000       -5.7945404227310569       -5.7250293765977123     
   2.0000000000000000        7280000.0000000000       -6.5729476857944409       -7.1929126694057173     
   1.0000000000000000        7300000.0000000000       -5.7945468017375159       -6.2204026885297363     
   1.0000000000000000        7320000.0000000000       -5.7945337680512061       -5.2130295842968284     
   1.0000000000000000        7340000.0000000000       -5.7945876064567869       -5.7398862077334796     
   1.0000000000000000        7360000.0000000000       -5.7946747818624873       -6.3448601226215535     
   2.0000000000000000        7380000.0000000000       -6.5732557916445451       -7.1549030567069734     
   1.0000000000000000        7400000.0000000000       -5.7946968769652312       -5.7498483129803031     
   2.0000000000000000        7420000.0000000000       -6.5733331001962663       -6.5692290467066243     
   1.0000000000000000        7440000.0000000000       -5.7949392736837977       -5.1960186947666616     
   2.0000000000000000        7460000.0000000000       -6.5734765202905567       -5.7305214354494787     
   1.0000000000000000        7480000.0000000000       -5.7950907870678101       -4.9624268220284344     
   2.0000000000000000        7500000.0000000000       -6.5734853132494671       -5.9832342224344774     
   2.0000000000000000        7520000.0000000000       -6.5735417174789808       -5.2510547874066278     
   1.0000000000000000        7540000.0000000000       -5.7951181308706774       -4.3006024452469562     
   1.0000000000000000        7560000.0000000000       -5.7951443128187661       -5.3952983733256197     
   2.0000000000000000        7580000.0000000000       -6.5738101525647412       -6.9004905565691930     
   2.0000000000000000        7600000.0000000000       -6.5738593498904203       -7.1761802303947251     
   2.0000000000000000        7620000.0000000000       -6.5738267515777205       -5.9016366946541439     
   2.0000000000000000        7640000.0000000000       -6.5738438454551069       -6.1532819867559754     
   2.0000000000000000        7660000.0000000000       -6.5738256337190686       -7.0819327711175264     
   1.0000000000000000        7680000.0000000000       -5.7952490129608947       -6.5777995151470590     
   2.0000000000000000        7700000.0000000000       -6.5737842949022260       -6.7381681458697464     
   2.0000000000000000        7720000.0000000000       -6.5736880426483317       -6.3809431248441193     
   2.0000000000000000        7740000.0000000000       -6.5735572304428684       -6.1808598312045433     
   2.0000000000000000        7760000.0000000000       -6.5734602289738655       -6.0219968642746515     
   1.0000000000000000        7780000.0000000000       -5.7955559377924093       -5.5055602734085189     
   1.0000000000000000        7800000.0000000000       -5.7955370592874411       -6.4074521388408536     
   1.0000000000000000        7820000.0000000000       -5.7955727237046819       -5.8570732851217553     
   2.0000000000000000        7840000.0000000000       -6.5731498677460012       -7.1085571324880918     
   2.0000000000000000        7860000.0000000000       -6.5730141637677590       -6.8894795677872498     
   1.0000000000000000        7880000.0000000000       -5.7958298065909934       -6.4869485799057260     
   1.0000000000000000        7900000.0000000000       -5.7958615224943957       -5.4892536623874486     
   1.0000000000000000        7920000.0000000000       -5.7959601010960125       -5.6525259758753519     
   2.0000000000000000        7940000.0000000000       -6.5728592843070981       -7.2966927148162544     
   2.0000000000000000        7960000.0000000000       -6.5729228646271309       -7.0467659397002702     
   2.0000000000000000        7980000.0000000000       -6.5729887929359707       -6.9103252249373535     
   2.0000000000000000        8000000.0000000000       -6.5730349417158296       -6.8231603447940730     
   2.0000000000000000        8020000.0000000000       -6.5730251367448576       -5.8188083282282523     
   1.0000000000000000        8040000.0000000000       -5.7964763239746464       -5.5874665443313223     
   2.0000000000000000        8060000.0000000000       -6.5730024540722374       -6.0707628725509544     
   2.0000000000000000        8080000.0000000000       -6.5728828288645484       -6.6770502687881539     
   1.0000000000000000        8100000.0000000000       -5.7967232847353998       -5.9238662882601822     
   2.0000000000000000        8120000.0000000000       -6.5728275789546009       -6.0124716586213403     
   1.0000000000000000        8140000.0000000000       -5.7970779188469752       -5.6508277133640208     
   1.0000000000000000        8160000.0000000000       -5.7972415311991590       -5.9024610086256324     
   2.0000000000000000        8180000.0000000000       -6.5727571622639340       -6.3918987429908922     
   1.0000000000000000        8200000.0000000000       -5.7975251007372304       -5.6294401823603222     
   1.0000000000000000        8220000.0000000000       -5.7976352840258576       -4.6571739168455482     
   1.0000000000000000        8240000.0000000000       -5.7977161666029016       -5.9327898457625503     
   1.0000000000000000        8260000.0000000000       -5.7978346299989632       -6.2324639571634988     
   1.0000000000000000        8280000.0000000000       -5.7978809327391634       -5.7286436334634114     
   1.0000000000000000        8300000.0000000000       -5.7979552113930373       -6.2735959018717509     
   1.0000000000000000        8320000.0000000000       -5.7980820917709410       -5.5393937637584099     
   2.0000000000000000        8340000.0000000000       -6.5726539931681085       -6.4436194677635221     
   1.0000000000000000        8360000.0000000000       -5.7981426462997341       -6.3353565912355716     
   2.0000000000000000        8380000.0000000000       -6.5727346799338493       -7.2459755952445963     
   1.0000000000000000        8400000.0000000000       -5.7982461690655391       -6.0373782980566828     
   1.0000000000000000        8420000.0000000000       -5.7982820774277783       -6.1383160738896185     
   2.0000000000000000        8440000.0000000000       -6.5726696820866524       -6.8370000519311764     
   2.0000000000000000        8460000.0000000000       -6.5726976064168889       -6.7689624935202932     
   1.0000000000000000        8480000.0000000000       -5.7983946445626646       -6.0822442491919917     
   1.0000000000000000        8500000.0000000000       -5.7983492318579524       -6.6259771645356489     
   2.0000000000000000        8520000.0000000000       -6.5727332622731423       -7.0064867382934342     
   2.0000000000000000        8540000.0000000000       -6.5727397168863497       -5.9260616247752509     
   2.0000000000000000        8560000.0000000000       -6.5727696465236862       -6.8710855932939499     
   1.0000000000000000        8580000.0000000000       -5.7983592482148039       -5.4274231162172226     
   2.0000000000000000        8600000.0000000000       -6.5727607178508975       -7.6630037801724322     
   2.0000000000000000        8620000.0000000000       -6.5728098025340813       -6.8077513360801536     
   2.0000000000000000        8640000.0000000000       -6.5728156815590193       -7.2889825454947665     
   1.0000000000000000        8660000.0000000000       -5.7986442551642634       -4.8860021997739578     
   2.0000000000000000        8680000.0000000000       -6.5727360272601789       -6.4796172791460611     
   2.0000000000000000        8700000.0000000000       -6.5726180754841144       -5.4346265081410490     
   2.0000000000000000        8720000.0000000000       -6.5724784440238579       -6.3573629902504640     
   1.0000000000000000        8740000.0000000000       -5.7988711920372156       -5.6050249160895946     
   1.0000000000000000        8760000.0000000000       -5.7988865131486573       -5.2540537756612151     
   2.0000000000000000        8780000.0000000000       -6.5722738411302331       -6.5380443535011210     
   1.0000000000000000        8800000.0000000000       -5.7990032258671294       -5.3297569883894829     
   1.0000000000000000        8820000.0000000000       -5.7989960625874346       -6.0706184555289724     
   2.0000000000000000        8840000.0000000000       -6.5721551430444105       -5.5853005200367498     
   1.0000000000000000        8860000.0000000000       -5.7990675195063952       -6.7647175198852318     
   1.0000000000000000        8880000.0000000000       -5.7991085475196273       -6.5841637085525200     
   1.0000000000000000        8900000.0000000000       -5.7991230498581796       -5.4680764551738177     
   2.0000000000000000        8920000.0000000000       -6.5720350951045248       -7.2502209220495475     
   1.0000000000000000        8940000.0000000000       -5.7990985592663966       -5.6171684437964702     
   2.0000000000000000        8960000.0000000000       -6.5719317896332390       -6.9651627255334336     
   1.0000000000000000        8980000.0000000000       -5.7990530265482985       -4.9074539083468363     
   2.0000000000000000        9000000.0000000000       -6.5718737792189179       -6.4028717658263892     
   2.0000000000000000        9020000.0000000000       -6.5718279979940206       -6.9924481472685240     
   2.0000000000000000        9040000.0000000000       -6.5718484727883597       -7.0421186715249817     
   1.0000000000000000        9060000.0000000000       -5.7991057443676501       -5.3050847829031920     
   2.0000000000000000        9080000.0000000000       -6.5719150703090152       -6.7349330116932205     
   1.0000000000000000        9100000.0000000000       -5.7991134775780573       -5.3383584424592536     
   2.0000000000000000        9120000.0000000000       -6.5719446288563317       -6.9680520411767013     
   1.0000000000000000        9140000.0000000000       -5.7990433595777953       -5.7371544568890398     
   1.0000000000000000        9160000.0000000000       -5.7990566044180669       -6.1025345672872087     
   2.0000000000000000        9180000.0000000000       -6.5721595118971363       -6.8169380601128795     
   1.0000000000000000        9200000.0000000000       -5.7991672981719953       -6.7432778720736355     
   1.0000000000000000        9220000.0000000000       -5.7992587509401767       -5.8586428730491722     
   2.0000000000000000        9240000.0000000000       -6.5722647527816127       -7.1510680249972856     
   2.0000000000000000        9260000.0000000000       -6.5722646632502038       -6.6281693988145696     
   1.0000000000000000        9280000.0000000000       -5.7993856981251115       -5.3012031573736307     
   2.0000000000000000        9300000.0000000000       -6.5723281134708218       -7.6509431806536092     
   2.0000000000000000        9320000.0000000000       -6.5723367409276960       -6.8406836238002153     
   1.0000000000000000        9340000.0000000000       -5.7994772546664555       -5.9007228795374491     
   2.0000000000000000        9360000.0000000000       -6.5723429378398972       -5.1668846672140498     
   1.0000000000000000        9380000.0000000000       -5.7997022433750915       -6.2936729180449325     
   1.0000000000000000        9400000.0000000000       -5.7998510813403525       -5.7418310548917848     
   2.0000000000000000        9420000.0000000000       -6.5723787246496030       -6.4284423781474285     
   2.0000000000000000        9440000.0000000000       -6.5723540677602283       -6.4134123042905067     
   1.0000000000000000        9460000.0000000000       -5.8000294151031646       -6.0636348675399798     
   1.0000000000000000        9480000.0000000000       -5.8000882843882104       -5.7607042630468648     
   2.0000000000000000        9500000.0000000000       -6.5722173121397462       -5.8784306759046849     
   2.0000000000000000        9520000.0000000000       -6.5722352242266098       -6.3977960310860009     
   1.0000000000000000        9540000.0000000000       -5.8000979680212135       -7.0191085276827847     
   2.0000000000000000        9560000.0000000000       -6.5722967087740951       -7.2592285843198008     
   2.0000000000000000        9580000.0000000000       -6.5723471313764339       -6.0303625904711433     
   2.0000000000000000        9600000.0000000000       -6.5723883626171622       -7.0499232890411943     
   1.0000000000000000        9620000.0000000000       -5.8002880267323302       -5.7341658968198326     
   2.0000000000000000        9640000.0000000000       -6.5723847398059583       -7.7244119043758044     
   1.0000000000000000        9660000.0000000000       -5.8004870226355543       -5.4598093120432853     
   2.0000000000000000        9680000.0000000000       -6.5722289837424999       -6.1963616826386732     
   1.0000000000000000        9700000.0000000000       -5.8006025193934798       -6.5676541795105070     
   1.0000000000000000        9720000.0000000000       -5.8006333229958660       -6.2269606875842536     
   2.0000000000000000        9740000.0000000000       -6.5721827606247034       -6.5413790952324620     
   2.0000000000000000        9760000.0000000000       -6.5721725721458180       -7.5371975685807957     
   2.0000000000000000        9780000.0000000000       -6.5721058981727598       -6.4267418543101096     
   1.0000000000000000        9800000.0000000000       -5.8007179107148747       -4.9512258679706633     
   2.0000000000000000        9820000.0000000000       -6.5720116670917754       -6.7635624295123504     
   2.0000000000000000        9840000.0000000000       -6.5721078136146787       -7.4659964096495415     
   1.0000000000000000        9860000.0000000000       -5.8009064765010994       -6.1295302856766698     
   1.0000000000000000        9880000.0000000000       -5.8009434308673162       -6.4075029437894848     
   2.0000000000000000        9900000.0000000000       -6.5721957592319900       -5.3938102287218488     
   2.0000000000000000        9920000.0000000000       -6.5722547192881633       -7.3170937424838280     
   2.0000000000000000        9940000.0000000000       -6.5722894378055488       -7.0814543097519804     
   1.0000000000000000        9960000.0000000000       -5.8009186147286593       -4.2246046827741850     
   1.0000000000000000        9980000.0000000000       -5.8008774069061255       -6.1292682497489031     
   1.0000000000000000        10000000.000000000       -5.8008387120500009       -5.7908109310061464     
   1.0000000000000000        10020000.000000000       -5.8009118807415634       -6.3091377250986325     
   2.0000000000000000        10040000.000000000       -6.5725735771784732       -5.9413942774538793     
   2.0000000000000000        10060000.000000000       -6.5726143316852390       -6.6701727298413021     
   2.0000000000000000        10080000.000000000       -6.5726972642330832       -6.4868431508535345     
   2.0000000000000000        10100000.000000000       -6.5727130791217858       -6.9970206282476948     
   2.0000000000000000        10120000.000000000       -6.5727747522171871       -6.9732596068423334     
   2.0000000000000000        10140000.000000000       -6.5728220357207965       -7.4123710560088156     
   1.0000000000000000        10160000.000000000       -5.8013301813005516       -6.2952579937264890     
   1.0000000000000000        10180000.000000000       -5.8013385333867706       -6.7626171866124647     
   2.0000000000000000        10200000.000000000       -6.5728248209999416       -5.8952549018952807     
   2.0000000000000000        10220000.000000000       -6.5727735117580943       -6.8676165197087080     
   1.0000000000000000        10240000.000000000       -5.8014295855665061       -6.9898750047624789     
   2.0000000000000000        10260000.000000000       -6.5727919810297282       -7.1210032195761999     
   2.0000000000000000        10280000.000000000       -6.5728488100978097       -6.1914013652879634     
   1.0000000000000000        10300000.000000000       -5.8015935279328170       -5.0271143634027853     
   1.0000000000000000        10320000.000000000       -5.8017034443108102       -6.6546459278362473     
   1.0000000000000000        10340000.000000000       -5.8017476731359068       -5.8636080108991280     
   2.0000000000000000        10360000.000000000       -6.5731460619198874       -5.7130528745963236     
   1.0000000000000000        10380000.000000000       -5.8017000065974091       -5.4063279719976798     
   1.0000000000000000        10400000.000000000       -5.8017317000471893       -6.6155393048800475     
   2.0000000000000000        10420000.000000000       -6.5732445771866592       -7.3201294035025706     
   1.0000000000000000        10440000.000000000       -5.8018036992028765       -6.3564350390482964     
   1.0000000000000000        10460000.000000000       -5.8019073579326053       -5.8191954101339913     
   1.0000000000000000        10480000.000000000       -5.8019394997292411       -6.4289075486163885     
   2.0000000000000000        10500000.000000000       -6.5733789430167420       -6.6523211950761576     
   1.0000000000000000        10520000.000000000       -5.8019057576032598       -4.8743729017330599     
   1.0000000000000000        10540000.000000000       -5.8019260608954708       -5.5341896355403621     
   2.0000000000000000        10560000.000000000       -6.5733547236544760       -7.3402080004523800     
   1.0000000000000000        10580000.000000000       -5.8019381866246844       -5.2479306536473151     
   1.0000000000000000        10600000.000000000       -5.8019526215514317       -5.8238254998578256     
   1.0000000000000000        10620000.000000000       -5.8019648578405061       -5.5794218779572891     
   2.0000000000000000        10640000.000000000       -6.5734422339024272       -7.1392253610143772     
   2.0000000000000000        10660000.000000000       -6.5734155692690530       -6.7788587694753240     
   1.0000000000000000        10680000.000000000       -5.8019942485246112       -6.6589482978516692     
   1.0000000000000000        10700000.000000000       -5.8019840062812351       -5.5408184738301607     
   1.0000000000000000        10720000.000000000       -5.8020418839499079       -5.6590616435479308     
   2.0000000000000000        10740000.000000000       -6.5732949456583745       -7.0908149544794004     
   1.0000000000000000        10760000.000000000       -5.8022335513578636       -6.3208470416255453     
   1.0000000000000000        10780000.000000000       -5.8023112567006550       -5.4452423583086311     
   2.0000000000000000        10800000.000000000       -6.5734432347072307       -6.8278775723091236     
   2.0000000000000000        10820000.000000000       -6.5734316707424414       -7.2336315560578939     
   1.0000000000000000        10840000.000000000       -5.8025892351069421       -6.2984536553737307     
   2.0000000000000000        10860000.000000000       -6.5734821613320813       -5.2361158414590570     
   2.0000000000000000        10880000.000000000       -6.5734867616920338       -7.5959521728604518     
   2.0000000000000000        10900000.000000000       -6.5734332078161808       -6.0782902918896955     
   1.0000000000000000        10920000.000000000       -5.8028389864815191       -6.1994702426230530     
   2.0000000000000000        10940000.000000000       -6.5733570002787287       -6.1841713910061449     
   2.0000000000000000        10960000.000000000       -6.5732633474816700       -7.2248773555288359     
   1.0000000000000000        10980000.000000000       -5.8031160085771480       -6.3880267010567753     
   1.0000000000000000        11000000.000000000       -5.8032746999999798       -5.6547228825666975     
   1.0000000000000000        11020000.000000000       -5.8033918416399892       -6.6106119789736706     
   2.0000000000000000        11040000.000000000       -6.5730619851484420       -6.7983086236853989     
   1.0000000000000000        11060000.000000000       -5.8034847912726466       -5.9701352497956313     
   2.0000000000000000        11080000.000000000       -6.5731102845428948       -6.7013350175716830     
   2.0000000000000000        11100000.000000000       -6.5731176904380506       -5.9077794000882937     
   2.0000000000000000        11120000.000000000       -6.5731561398589671       -6.5134190553640128     
   1.0000000000000000        11140000.000000000       -5.8036028336686192       -5.9567058237073569     
   2.0000000000000000        11160000.000000000       -6.5731449988984609       -6.3563849972109878     
   2.0000000000000000        11180000.000000000       -6.5730791223911309       -7.4703841946633638     
   1.0000000000000000        11200000.000000000       -5.8036783195994586       -4.8219365685553406     
   1.0000000000000000        11220000.000000000       -5.8036795774866672       -4.4888877831393277     
   2.0000000000000000        11240000.000000000       -6.5730892773847636       -6.7276296942995648     
   1.0000000000000000        11260000.000000000       -5.8036168885180617       -5.3588820375633768     
   2.0000000000000000        11280000.000000000       -6.5730903739839057       -6.5958073094724901     
   1.0000000000000000        11300000.000000000       -5.8035438094911962       -6.1842988254656532     
   2.0000000000000000        11320000.000000000       -6.5731004192151339       -6.6961670162315574     
   1.0000000000000000        11340000.000000000       -5.8034955174653868       -6.1266311662585098     
   2.0000000000000000        11360000.000000000       -6.5732244438280771       -6.2618651143012949     
   1.0000000000000000        11380000.000000000       -5.8035298647347613       -6.8581643962487293     
   2.0000000000000000        11400000.000000000       -6.5733395974910707       -6.7705273397796271     
   2.0000000000000000        11420000.000000000       -6.5733682680652139       -5.7587908231765939     
   1.0000000000000000        11440000.000000000       -5.8035625645303295       -6.7531802284640250     
   2.0000000000000000        11460000.000000000       -6.5734697346397448       -6.7340170021580903     
   1.0000000000000000        11480000.000000000       -5.8035716530333552       -6.4912704359834814     
   1.0000000000000000        11500000.000000000       -5.8035935042753692       -5.9870263438319391     
   1.0000000000000000        11520000.000000000       -5.8035803955276606       -6.2029379843809567     
   1.0000000000000000        11540000.000000000       -5.8035982799542545       -5.2944369756484662     
   1.0000000000000000        11560000.000000000       -5.8035789216518658       -5.6301432746379128     
   2.0000000000000000        11580000.000000000       -6.5738808450802635       -6.0028089114612531     
   2.0000000000000000        11600000.000000000       -6.5738923395900350       -7.3705780880256633     
   2.0000000000000000        11620000.000000000       -6.5738703154431457       -7.5113385408859612     
   2.0000000000000000        11640000.000000000       -6.5738801346557967       -6.1028494257910362     
   2.0000000000000000        11660000.000000000       -6.5739748919089251       -7.1567600830968052     
   2.0000000000000000        11680000.000000000       -6.5739670257118403       -6.8382290751937731     
   1.0000000000000000        11700000.000000000       -5.8039542832934039       -5.3023349109177609     
   2.0000000000000000        11720000.000000000       -6.5739918738342649       -6.4749653102050688     
   1.0000000000000000        11740000.000000000       -5.8041461966900538       -4.9391103314147307     
   2.0000000000000000        11760000.000000000       -6.5739217985208906       -6.7605332981783297     
   2.0000000000000000        11780000.000000000       -6.5738635935335648       -7.0917966591555821     
   1.0000000000000000        11800000.000000000       -5.8042523540853823       -5.7499993176407092     
   2.0000000000000000        11820000.000000000       -6.5738468168076798       -6.7618735180878318     
   2.0000000000000000        11840000.000000000       -6.5738619327822958       -6.8934141428437821     
   2.0000000000000000        11860000.000000000       -6.5737892041180901       -5.4820134494152395     
   2.0000000000000000        11880000.000000000       -6.5737473123678960       -6.2511480125196863     
   1.0000000000000000        11900000.000000000       -5.8043751945209809       -5.4286238912895293     
   2.0000000000000000        11920000.000000000       -6.5737149438131555       -6.9159055494105406     
   2.0000000000000000        11940000.000000000       -6.5737085011763128       -6.3774884691595890     
   1.0000000000000000        11960000.000000000       -5.8043996062845036       -5.8441565173667609     
   2.0000000000000000        11980000.000000000       -6.5735848875929008       -7.2250011324607009     
   2.0000000000000000        12000000.000000000       -6.5734711547048290       -6.8049416057155785     
   1.0000000000000000        12020000.000000000       -5.8044949258423708       -4.7361689086644967     
   1.0000000000000000        12040000.000000000       -5.8045835780999795       -5.6478104210911440     
   2.0000000000000000        12060000.000000000       -6.5732878986423042       -6.7784484714453761     
   2.0000000000000000        12080000.000000000       -6.5732067637398481       -6.1545294190911823     
   1.0000000000000000        12100000.000000000       -5.8048065071456794       -4.3999366997833080     
   2.0000000000000000        12120000.000000000       -6.5730769297395293       -7.1875102314228609     
   1.0000000000000000        12140000.000000000       -5.8049432181710365       -6.1124933041575558     
   1.0000000000000000        12160000.000000000       -5.8049971509043043       -5.9758860867929258     
   2.0000000000000000        12180000.000000000       -6.5728952521737645       -6.8841064774570047     
   1.0000000000000000        12200000.000000000       -5.8051546360971011       -5.7155870998456475     
