 ---New_Simulation---
     r         g(r)_ Ar- Ar
   6.0250000000000004        14.838196632223315     
   6.0750000000000011        1.4701763585512811E-002
   6.1250000000000000        9.6411592159586623E-003
   6.1750000000000007        9.4850296629207971E-003
   6.2249999999999996        0.0000000000000000     
   6.2750000000000004        4.5919684406504381E-003
   6.3250000000000011        0.0000000000000000     
   6.3750000000000000        0.0000000000000000     
   6.4250000000000007        0.0000000000000000     
   6.4749999999999996        0.0000000000000000     
   6.5250000000000004        0.0000000000000000     
   6.5750000000000011        0.0000000000000000     
   6.6250000000000000        0.0000000000000000     
   6.6750000000000007        0.0000000000000000     
   6.7249999999999996        0.0000000000000000     
   6.7750000000000004        3.9368728057702675E-003
   6.8250000000000011        3.8791904674072429E-003
   6.8750000000000000        3.8227666303566718E-003
   6.9250000000000007        7.5351298976228083E-003
   6.9749999999999996        8.8902396088754987     
   7.0250000000000004        3.6606891267940357E-003
   7.0750000000000011        0.0000000000000000     
   7.1250000000000000        1.0674891919038539E-002
   7.1750000000000007        0.0000000000000000     
   7.2249999999999996        0.0000000000000000     
   7.2750000000000004        0.0000000000000000     
   7.3250000000000011        0.0000000000000000     
   7.3750000000000000        0.0000000000000000     
   7.4250000000000007        0.0000000000000000     
   7.4749999999999996        0.0000000000000000     
   7.5250000000000004        0.0000000000000000     
   7.5750000000000011        3.1467701804817495E-003
   7.6250000000000000        2.1738510569431727E-002
   7.6750000000000007        9.1951181449653179E-003
   7.7249999999999996        1.5126814573529339E-002
   7.7750000000000004        27.502235542371153     
   7.8250000000000011        1.4741433860364146E-002
   7.8750000000000000        1.1643394358418496E-002
   7.9250000000000007        2.0118833047434326E-002
   7.9749999999999996        5.6761605067176439E-003
   8.0250000000000004        2.8027151127016843E-003
   8.0749999999999993        0.0000000000000000     
   8.1250000000000000        0.0000000000000000     
   8.1750000000000007        0.0000000000000000     
   8.2250000000000014        0.0000000000000000     
   8.2750000000000004        2.6354272501437318E-003
   8.3249999999999993        5.2075415071248105E-003
   8.3750000000000000        7.7180436966362833E-003
   8.4250000000000007        1.7795016588582121E-002
   8.4750000000000014        1.5072898053674373E-002
   8.5250000000000004        22.028836491074472     
   8.5749999999999993        1.9629836704672381E-002
   8.6250000000000000        1.6976965528533727E-002
   8.6750000000000007        1.1986619480297221E-002
   8.7250000000000014        4.7396952625951673E-003
   8.7750000000000004        2.3428410411481830E-003
   8.8249999999999993        0.0000000000000000     
   8.8750000000000000        0.0000000000000000     
   8.9250000000000007        0.0000000000000000     
   8.9750000000000014        0.0000000000000000     
   9.0250000000000004        0.0000000000000000     
   9.0749999999999993        0.0000000000000000     
   9.1250000000000000        0.0000000000000000     
   9.1750000000000007        0.0000000000000000     
   9.2250000000000014        0.0000000000000000     
   9.2750000000000004        0.0000000000000000     
   9.3249999999999993        0.0000000000000000     
   9.3750000000000000        0.0000000000000000     
   9.4250000000000007        0.0000000000000000     
   9.4750000000000014        0.0000000000000000     
   9.5250000000000004        0.0000000000000000     
   9.5750000000000011        0.0000000000000000     
   9.6250000000000000        0.0000000000000000     
   9.6750000000000007        5.7786389072321219E-003
   9.7250000000000014        3.8128125669659708E-003
   9.7750000000000004        3.7738070682531554E-003
   9.8250000000000011        8.5465884919436252     
   9.8750000000000000        5.5463557591150740E-003
   9.9250000000000007        5.4904734377994409E-003
   9.9750000000000014        5.4354314450518150E-003
